"subject" "label" "activity" "measurement" "average"
26 4 "SITTING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.9939854
26 4 "SITTING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.9942098
26 4 "SITTING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.9764639
26 4 "SITTING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.9636507
26 4 "SITTING" "TimeDomain.BodyAcceleration-mean()-X" 0.2582435
26 4 "SITTING" "TimeDomain.BodyAcceleration-mean()-Y" -0.007133645
26 4 "SITTING" "TimeDomain.BodyAcceleration-mean()-Z" -0.09744487
26 4 "SITTING" "TimeDomain.BodyAcceleration-std()-X" -0.979769
26 4 "SITTING" "TimeDomain.BodyAcceleration-std()-Y" -0.940799
26 4 "SITTING" "TimeDomain.BodyAcceleration-std()-Z" -0.9500044
26 4 "SITTING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.07644432
26 4 "SITTING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.00692239
26 4 "SITTING" "TimeDomain.BodyAccelerationJerk-mean()-Z" -0.00780238
26 4 "SITTING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.9922584
26 4 "SITTING" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.9862152
26 4 "SITTING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.9900087
26 4 "SITTING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.9908984
26 4 "SITTING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.9899861
26 4 "SITTING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.95308
26 4 "SITTING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.9336028
26 4 "SITTING" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.09598482
26 4 "SITTING" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.04030702
26 4 "SITTING" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.04876272
26 4 "SITTING" "TimeDomain.BodyAngularAcceleration-std()-X" -0.9958825
26 4 "SITTING" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.9931398
26 4 "SITTING" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.9919298
26 4 "SITTING" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.9944664
26 4 "SITTING" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.9940332
26 4 "SITTING" "TimeDomain.BodyAngularSpeed-mean()-X" -0.03702174
26 4 "SITTING" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.08406485
26 4 "SITTING" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.07111095
26 4 "SITTING" "TimeDomain.BodyAngularSpeed-std()-X" -0.9910277
26 4 "SITTING" "TimeDomain.BodyAngularSpeed-std()-Y" -0.9734448
26 4 "SITTING" "TimeDomain.BodyAngularSpeed-std()-Z" -0.9664413
26 4 "SITTING" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.9540529
26 4 "SITTING" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.964742
26 4 "SITTING" "TimeDomain.GravityAcceleration-mean()-X" 0.7829556
26 4 "SITTING" "TimeDomain.GravityAcceleration-mean()-Y" 0.2231056
26 4 "SITTING" "TimeDomain.GravityAcceleration-mean()-Z" 0.3143876
26 4 "SITTING" "TimeDomain.GravityAcceleration-std()-X" -0.9650829
26 4 "SITTING" "TimeDomain.GravityAcceleration-std()-Y" -0.9492867
26 4 "SITTING" "TimeDomain.GravityAcceleration-std()-Z" -0.9445809
26 4 "SITTING" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.95308
26 4 "SITTING" "TimeDomain.GravityAccelerationMagnitude-std()" -0.9336028
26 5 "STANDING" "FrequencyDomain.BodyAcceleration-mean()-X" -0.9919934
26 5 "STANDING" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.9584023
26 5 "STANDING" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.9732152
26 5 "STANDING" "FrequencyDomain.BodyAcceleration-std()-X" -0.9937024
26 5 "STANDING" "FrequencyDomain.BodyAcceleration-std()-Y" -0.9478297
26 5 "STANDING" "FrequencyDomain.BodyAcceleration-std()-Z" -0.9600278
26 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.990587
26 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.9762671
26 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.9845639
26 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.9912757
26 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.9773549
26 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.9874281
26 5 "STANDING" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.9706053
26 5 "STANDING" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.9639093
26 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.9693643
26 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.9838859
26 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.9744593
26 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.9753216
26 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.9817409
26 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.977351
26 5 "STANDING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.9828769
26 5 "STANDING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.9811293
26 5 "STANDING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.9857623
26 5 "STANDING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.983314
26 5 "STANDING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.9723331
26 5 "STANDING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.9629676
26 5 "STANDING" "TimeDomain.BodyAcceleration-mean()-X" 0.281127
26 5 "STANDING" "TimeDomain.BodyAcceleration-mean()-Y" -0.01666083
26 5 "STANDING" "TimeDomain.BodyAcceleration-mean()-Z" -0.1102378
26 5 "STANDING" "TimeDomain.BodyAcceleration-std()-X" -0.9930694
26 5 "STANDING" "TimeDomain.BodyAcceleration-std()-Y" -0.9494662
26 5 "STANDING" "TimeDomain.BodyAcceleration-std()-Z" -0.9629884
26 5 "STANDING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.07535782
26 5 "STANDING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.008173223
26 5 "STANDING" "TimeDomain.BodyAccelerationJerk-mean()-Z" -0.002194978
26 5 "STANDING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.9904984
26 5 "STANDING" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.9759355
26 5 "STANDING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.9866934
26 5 "STANDING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.9869852
26 5 "STANDING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.9826263
26 5 "STANDING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.9685117
26 5 "STANDING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.9626973
26 5 "STANDING" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.100356
26 5 "STANDING" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.0409012
26 5 "STANDING" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.05325419
26 5 "STANDING" "TimeDomain.BodyAngularAcceleration-std()-X" -0.9784724
26 5 "STANDING" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.989767
26 5 "STANDING" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.9859925
26 5 "STANDING" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.9885448
26 5 "STANDING" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.9842538
26 5 "STANDING" "TimeDomain.BodyAngularSpeed-mean()-X" -0.02453458
26 5 "STANDING" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.07313858
26 5 "STANDING" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.07767068
26 5 "STANDING" "TimeDomain.BodyAngularSpeed-std()-X" -0.9737851
26 5 "STANDING" "TimeDomain.BodyAngularSpeed-std()-Y" -0.9824081
26 5 "STANDING" "TimeDomain.BodyAngularSpeed-std()-Z" -0.9748914
26 5 "STANDING" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.968674
26 5 "STANDING" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.9626536
26 5 "STANDING" "TimeDomain.GravityAcceleration-mean()-X" 0.9654609
26 5 "STANDING" "TimeDomain.GravityAcceleration-mean()-Y" -0.1403154
26 5 "STANDING" "TimeDomain.GravityAcceleration-mean()-Z" 0.08841427
26 5 "STANDING" "TimeDomain.GravityAcceleration-std()-X" -0.9926788
26 5 "STANDING" "TimeDomain.GravityAcceleration-std()-Y" -0.9669864
26 5 "STANDING" "TimeDomain.GravityAcceleration-std()-Z" -0.9642285
26 5 "STANDING" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.9685117
26 5 "STANDING" "TimeDomain.GravityAccelerationMagnitude-std()" -0.9626973
26 6 "LAYING" "FrequencyDomain.BodyAcceleration-mean()-X" -0.9732623
26 6 "LAYING" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.983664
26 6 "LAYING" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.9849231
26 6 "LAYING" "FrequencyDomain.BodyAcceleration-std()-X" -0.9679719
26 6 "LAYING" "FrequencyDomain.BodyAcceleration-std()-Y" -0.9833171
26 6 "LAYING" "FrequencyDomain.BodyAcceleration-std()-Z" -0.9848545
26 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.989224
26 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.9871151
26 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.9873083
26 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.9904101
26 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.9882386
26 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.9893705
26 6 "LAYING" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.9692691
26 6 "LAYING" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.9665766
26 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.9883863
26 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.983128
26 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.9701712
26 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.9909701
26 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.9774918
26 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.971789
26 6 "LAYING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.9891382
26 6 "LAYING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.9879015
26 6 "LAYING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.9904309
26 6 "LAYING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.989628
26 6 "LAYING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.9743052
26 6 "LAYING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.9661392
26 6 "LAYING" "TimeDomain.BodyAcceleration-mean()-X" 0.2716459
26 6 "LAYING" "TimeDomain.BodyAcceleration-mean()-Y" -0.01918957
26 6 "LAYING" "TimeDomain.BodyAcceleration-mean()-Z" -0.1050025
26 6 "LAYING" "TimeDomain.BodyAcceleration-std()-X" -0.9694454
26 6 "LAYING" "TimeDomain.BodyAcceleration-std()-Y" -0.9832314
26 6 "LAYING" "TimeDomain.BodyAcceleration-std()-Z" -0.9845
26 6 "LAYING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.08665025
26 6 "LAYING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.012442
26 6 "LAYING" "TimeDomain.BodyAccelerationJerk-mean()-Z" -0.006147551
26 6 "LAYING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.9893158
26 6 "LAYING" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.9871829
26 6 "LAYING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.9890646
26 6 "LAYING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.9899706
26 6 "LAYING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.9891019
26 6 "LAYING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.976785
26 6 "LAYING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.9643552
26 6 "LAYING" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.1003686
26 6 "LAYING" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.03966827
26 6 "LAYING" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.07115334
26 6 "LAYING" "TimeDomain.BodyAngularAcceleration-std()-X" -0.9926652
26 6 "LAYING" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.9890633
26 6 "LAYING" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.9937598
26 6 "LAYING" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.992198
26 6 "LAYING" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.9899174
26 6 "LAYING" "TimeDomain.BodyAngularSpeed-mean()-X" -0.01706562
26 6 "LAYING" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.09032292
26 6 "LAYING" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.1524363
26 6 "LAYING" "TimeDomain.BodyAngularSpeed-std()-X" -0.9903282
26 6 "LAYING" "TimeDomain.BodyAngularSpeed-std()-Y" -0.9793257
26 6 "LAYING" "TimeDomain.BodyAngularSpeed-std()-Z" -0.9693022
26 6 "LAYING" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.9518636
26 6 "LAYING" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.9656768
26 6 "LAYING" "TimeDomain.GravityAcceleration-mean()-X" -0.6213097
26 6 "LAYING" "TimeDomain.GravityAcceleration-mean()-Y" 0.803015
26 6 "LAYING" "TimeDomain.GravityAcceleration-mean()-Z" 0.6145234
26 6 "LAYING" "TimeDomain.GravityAcceleration-std()-X" -0.9444725
26 6 "LAYING" "TimeDomain.GravityAcceleration-std()-Y" -0.987888
26 6 "LAYING" "TimeDomain.GravityAcceleration-std()-Z" -0.9840817
26 6 "LAYING" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.976785
26 6 "LAYING" "TimeDomain.GravityAccelerationMagnitude-std()" -0.9643552
27 1 "WALKING" "FrequencyDomain.BodyAcceleration-mean()-X" -0.3087024
27 1 "WALKING" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.1367835
27 1 "WALKING" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.3123726
27 1 "WALKING" "FrequencyDomain.BodyAcceleration-std()-X" -0.3652563
27 1 "WALKING" "FrequencyDomain.BodyAcceleration-std()-Y" -0.2677416
27 1 "WALKING" "FrequencyDomain.BodyAcceleration-std()-Z" -0.3455152
27 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.3454827
27 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.1947674
27 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.3826171
27 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.3466104
27 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.0655179
27 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.417958
27 1 "WALKING" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.3272294
27 1 "WALKING" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.5503926
27 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.4980179
27 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.5347242
27 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.3181824
27 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.6423491
27 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.5309438
27 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.2978475
27 1 "WALKING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.259934
27 1 "WALKING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.279732
27 1 "WALKING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.6232882
27 1 "WALKING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.6392424
27 1 "WALKING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.5194517
27 1 "WALKING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.5468881
27 1 "WALKING" "TimeDomain.BodyAcceleration-mean()-X" 0.2768495
27 1 "WALKING" "TimeDomain.BodyAcceleration-mean()-Y" -0.01664788
27 1 "WALKING" "TimeDomain.BodyAcceleration-mean()-Z" -0.1128223
27 1 "WALKING" "TimeDomain.BodyAcceleration-std()-X" -0.3484756
27 1 "WALKING" "TimeDomain.BodyAcceleration-std()-Y" -0.1873012
27 1 "WALKING" "TimeDomain.BodyAcceleration-std()-Z" -0.2973183
27 1 "WALKING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0684332
27 1 "WALKING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.001612303
27 1 "WALKING" "TimeDomain.BodyAccelerationJerk-mean()-Z" -0.02075233
27 1 "WALKING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.316184
27 1 "WALKING" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.1040905
27 1 "WALKING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.4011885
27 1 "WALKING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.2305005
27 1 "WALKING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.2661389
27 1 "WALKING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.2388539
27 1 "WALKING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.4073558
27 1 "WALKING" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.07861635
27 1 "WALKING" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.04769744
27 1 "WALKING" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.06502476
27 1 "WALKING" "TimeDomain.BodyAngularAcceleration-std()-X" -0.5232569
27 1 "WALKING" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.6341055
27 1 "WALKING" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.426347
27 1 "WALKING" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.5625872
27 1 "WALKING" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.6187186
27 1 "WALKING" "TimeDomain.BodyAngularSpeed-mean()-X" -0.08558836
27 1 "WALKING" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.03653482
27 1 "WALKING" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.1182678
27 1 "WALKING" "TimeDomain.BodyAngularSpeed-std()-X" -0.6068602
27 1 "WALKING" "TimeDomain.BodyAngularSpeed-std()-Y" -0.5298651
27 1 "WALKING" "TimeDomain.BodyAngularSpeed-std()-Z" -0.2501204
27 1 "WALKING" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.3966388
27 1 "WALKING" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.4824524
27 1 "WALKING" "TimeDomain.GravityAcceleration-mean()-X" 0.9447593
27 1 "WALKING" "TimeDomain.GravityAcceleration-mean()-Y" -0.187497
27 1 "WALKING" "TimeDomain.GravityAcceleration-mean()-Z" -0.1262109
27 1 "WALKING" "TimeDomain.GravityAcceleration-std()-X" -0.9798661
27 1 "WALKING" "TimeDomain.GravityAcceleration-std()-Y" -0.973793
27 1 "WALKING" "TimeDomain.GravityAcceleration-std()-Z" -0.9565935
27 1 "WALKING" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.2388539
27 1 "WALKING" "TimeDomain.GravityAccelerationMagnitude-std()" -0.4073558
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-X" -0.4176074
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.2496885
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.4188864
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-std()-X" -0.2535041
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-std()-Y" -0.07940598
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-std()-Z" -0.1973389
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.5031139
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.4424656
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.6085442
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.4789234
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.4501164
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.6571394
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.3939289
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.4687077
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.5443692
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.5940926
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.4005285
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.5742543
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.5878695
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.1835087
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.4607703
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.4730116
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.7191798
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.7517143
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.6076677
27 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.523336
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-mean()-X" 0.2657703
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-mean()-Y" -0.02009533
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-mean()-Z" -0.1235304
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-std()-X" -0.2954395
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-std()-Y" -0.09501041
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-std()-Z" -0.2307079
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.07347635
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-mean()-Y" -0.01402294
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-mean()-Z" 0.006746791
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-std()-X" -0.4680662
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.4268335
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.6337229
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.4790674
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.4646106
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.1605894
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationMagnitude-std()" -0.3799488
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.09375187
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.05092352
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.06290137
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-std()-X" -0.6957749
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.7111484
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.6768765
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.6998951
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.7246712
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-X" -0.09403449
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-Y" 0.002124994
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.1401299
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-std()-X" -0.562461
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-std()-Y" -0.5879668
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-std()-Z" -0.1699608
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.2861457
27 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.5017754
27 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-mean()-X" 0.8680003
27 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-mean()-Y" -0.2292787
27 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-mean()-Z" -0.2946426
27 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-std()-X" -0.9564339
27 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-std()-Y" -0.9477134
27 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-std()-Z" -0.9266754
